it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText1,trendingText2,RegistrationYear,InsuranceValidity,FuelType,Seats,KmsDriven,RTO,Ownership,EngineDisplacement,Transmission,YearofManufacture,Top_features,Comfort,Interior,Exterior,Safety,Mileage,Engine,Max_Power,Torque,WheelSize,Seats,Color,EngineType,Displacement,MaxPower,MaxTorque,NoofCylinder,ValuesperCylinder,ValueConfiguration,FuelSupplySystem,BoreXStroke,CompressionRatio,TurboCharger,SuperCharger,Length,Width,Height,WheelBase,FrontTread,RearTread,KerbWeight,GrossWeight,GearBox,DriveType,SeatingCapacity,SteeringType,TurningRadius,FrontBrakeType,RearBrakeType,TopSpeed,Acceleration,TyreType,NoDoorNumbers,CargoVolumn,city
0,Petrol,Hatchback,"98,204",Manual,1,1st Owner,Hyundai,Hyundai EON,2015,1502,Era Plus,₹ 2.98 Lakh,₹ 3.09 Lakh,,,Trending Car!,High chances of sale in next 6 days,Sept 2015,Zero Dep,Petrol,5 Seats,"98,204 Kms",TN03,First Owner,814 cc,Manual,2015,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Child Safety Locks', 'Driver Air Bag')","('Power Steering', 'Power Windows Front', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Cup Holders Front', 'Gear Shift Indicator')","('Air Conditioner', 'Heater', 'Digital Odometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment')","('Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Power Antenna', 'Tinted Glass', 'Rear Spoiler', 'Chrome Grille')","('Child Safety Locks', 'Driver Air Bag', 'Day Night Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Anti Theft Device')",21.1 kmpl,814 CC,55.2bhp,74.5Nm,,5,Blue,Petrol Engine,814,55.2bhp@5500rpm,74.5Nm@4000rpm,3.0,3.0,SOHC,MPFI,,,No,No,3495mm,1550mm,1500mm,2380mm,1386mm,1368mm,880,,5 Speed,FWD,5,Power,4.6 metres,Disc,Drum,135 Kmph,19 Seconds,Tubeless,5,215-litres,chennai
0,Diesel,MUV,"1,61,471",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1359,V i-DTEC,₹ 4.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Oct 2014,Comprehensive,Diesel,7 Seats,"1,61,471 Kms",TN22,First Owner,1498 cc,Manual,2014,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Centeral Locking', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Rear ACVents')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Anti Theft Device')",24.2 kmpl,1498 CC,98.6bhp,200Nm,15,7,TITANIUM GREY,i-DTEC Engine,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,PGM-FI,73.0 X 89.4 mm,10.3:1,Yes,No,4386mm,1683mm,1603mm,2652mm,,,1246Kg,,5 Speed,FWD,7,Power,5.4 metres,Disc,Drum,165 Kmph,14 Seconds,"Tubeless,Radial",5,223-litres,chennai
0,Petrol,Sedan,"1,08,338",Manual,2,2nd Owner,Honda,Honda City,2012,1264,V MT,₹ 4.31 Lakh,₹ 4.40 Lakh,,,Trending Car!,High chances of sale in next 6 days,Aug 2012,Comprehensive,Petrol,5 Seats,"1,08,338 Kms",TN06,Second Owner,1497 cc,Manual,2012,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Outside Rear View Mirror Turn Indicators')","('Anti Lock Braking System', 'Brake Assist', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer')",16.8 kmpl,1497 CC,116.3bhp,146Nm,15,5,Yellow,SOHC i-VTEC,1497,116.3bhp@6600rpm,146Nm@4800rpm,4.0,4.0,SOHC,EFI(Electronic Fuel Injection),,,No,No,4440mm,1695mm,1485mm,2550mm,,,1095kg,,5 Speed,FWD,5,Power,5.3metres,Disc,Drum,,,"Tubeless,Radial",4,506-litres,chennai
0,Petrol,Hatchback,"47,045",Manual,1,1st Owner,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,₹ 5.77 Lakh,₹ 6.61 Lakh,,,Trending Car!,High chances of sale in next 6 days,Jun 2016,Comprehensive,Petrol,5 Seats,"47,045 Kms",TN20,First Owner,1197 cc,Manual,2016,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Automatic Head Lamps', 'Clutch Lock', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device')",18.6 kmpl,1197 CC,81.83bhp,114.7Nm,16,5,Red,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,170 Kmph,13.2 Seconds,Tubeless,5,295-litres,chennai
0,Petrol,Sedan,"18,079",Automatic,1,1st Owner,Tata,Tata Tigor,2018,6098,1.2 Revotron XTA,₹ 6 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Apr 2019,Third Party insurance,Petrol,5 Seats,"18,079 Kms",TN19,First Owner,1199 cc,Automatic,2018,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Centeral Locking', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Trunk Light', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Navigation System', 'Glove Box Cooling')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Ebd', 'Follow Me Home Headlamps', 'Anti Theft Device', 'Speed Sensing Auto Door Lock')",20.3 kmpl,1199 CC,84bhp,114Nm,,5,Silver,Revotron Engine,1199,84bhp@6000rpm,114Nm@3500rpm,3.0,4.0,DOHC,MPFi,77 X 85.8 mm,10.8:1,No,No,3992mm,1677mm,1537mm,2450mm,1400mm,1420mm,1045kg,,5 Speed,FWD,5,Power,,Disc,Drum,,,"Tubeless,Radial",4,419 litres,chennai
0,Petrol,Hatchback,"44,985",Manual,1,1st Owner,Hyundai,Hyundai i10,2009,1567,Era,₹ 2.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Nov 2009,Third Party insurance,Petrol,5 Seats,"44,985 Kms",TN09,First Owner,1086 cc,Manual,2009,"('Power Steering', 'Remote Trunk Opener', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Child Safety Locks', 'Passenger Side Rear View Mirror')","('Power Steering', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Rear Seat Headrest', 'Cup Holders Front')","('Air Conditioner', 'Heater', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment')","('Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Power Antenna', 'Chrome Grille')","('Child Safety Locks', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Anti Theft Device')",19.81 kmpl,1086 CC,68.05bhp,99.04Nm,,5,Grey,IRDE2 Engine,1086,68.05bhp@5500rpm,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,165 Kmph,14.3 Seconds,Tubeless,5,225-litres,chennai
0,Diesel,Sedan,"84,095",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,4001,ZDi,₹ 6.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Feb 2017,Third Party insurance,Diesel,5 Seats,"84,095 Kms",TN10,First Owner,1248 cc,Manual,2017,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Smoke Headlamps')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device')",26.21 kmpl,1248 CC,88.5bhp,200Nm,15,5,White,DDIS 200 Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDI,69.6 X 82mm,10.1,Yes,No,4490mm,1730mm,1485mm,2650mm,1495mm,1505mm,1105kg,1585kg,5 Speed,FWD,5,Power,5.4 metres,Ventilated Discs,Drum,160 kmph,15 Seconds,"Tubeless, Radial",4,510-litres,chennai
0,Diesel,SUV,"50,520",Manual,1,1st Owner,Jeep,Jeep Compass,2020,6874,2.0 Sport Plus BSIV,₹ 14.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Mar 2020,Comprehensive,Diesel,5 Seats,"50,520 Kms",TN12,First Owner,1956 cc,Manual,2020,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Rear ACVents', 'Navigation System')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Wheel Covers', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Halogen Headlamps')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'No Of Airbags')",17.1 kmpl,1956 CC,170bhp,350Nm,,5,White,2.0-Litre 4-Cyl Multijet II Engine,1956,170bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,4395mm,1818mm,1640mm,2636mm,,,1537 kgs,,6 Speed,4X2,5,power,,Disc,Discs,,,"Radial, Tubless",5,408-litres,chennai
0,Diesel,Sedan,"82,124",Manual,3,3rd Owner,Mahindra Renault,Mahindra Renault Logan,2010,4761,1.5 DLS BSIV ABS Diesel,₹ 1.45 Lakh,,,,Trending Car!,High chances of sale in next 6 days,May 2010,Comprehensive,Diesel,5 Seats,"82,124 Kms",TN22,Third Owner,1461 cc,Manual,2010,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Centeral Locking', 'Child Safety Locks', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front')","('Air Conditioner', 'Heater', 'Digital Odometer', 'Tachometer', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Outside Temperature Display', 'Cigarette Lighter')","('Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Manually Adjustable Exterior Rear View Mirror', 'Rear Window Defogger', 'Wheel Covers')","('Centeral Locking', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry')",19.2 kmpl,1461 CC,65,16,14,5,White,In-Line Engine,1461,"65@4,000 (PS@rpm)","16@2,000 (kgm@rpm)",4.0,2.0,SOHC,CRDI,76 x 80.5 mm,17.9:1,No,No,4247mm,1740mm,1534mm,2630mm,1480mm,1470mm,1140kg,,5 Speed,,5,Power,5.25 m,Disc,Drum,148.33 kmph,17 seconds,"Tubeless,Radial",4,510 litres,chennai
0,Petrol,Hatchback,"91,644",Manual,2,2nd Owner,Hyundai,Hyundai Santro Xing,2005,1720,XO,₹ 1 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Sept 2005,Comprehensive,Petrol,5 Seats,"91,644 Kms",TN07,Second Owner,1086 cc,Manual,2005,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Cup Holders Front')","('Air Conditioner', 'Heater', 'Tachometer', 'Fabric Upholstery', 'Glove Compartment', 'Cigarette Lighter')",,,17 kmpl,1086 CC,,,13,5,Silver,,1086,,,4.0,4.0,undefined,,,,,,,,,,,,1070,,,,5,Power,,,,,,"Tubeless,Radial",5,,chennai
0,Petrol,Hatchback,"1,00,658",Manual,4,4th Owner,Hyundai,Hyundai Santro Xing,2005,1720,XO,"₹ 70,000 ",,,,Trending Car!,High chances of sale in next 6 days,Sept 2005,Comprehensive,Petrol,5 Seats,"1,00,658 Kms",TN02,Fourth Owner,1086 cc,Manual,2005,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Cup Holders Front')","('Air Conditioner', 'Heater', 'Tachometer', 'Fabric Upholstery', 'Glove Compartment', 'Cigarette Lighter')",,,17 kmpl,1086 CC,,,13,5,R EARTH,,1086,,,4.0,4.0,undefined,,,,,,,,,,,,1070,,,,5,Power,,,,,,"Tubeless,Radial",5,,chennai
0,Petrol,Sedan,"3,228",Automatic,1,1st Owner,Honda,Honda Amaze,2018,1158,S CVT i-VTEC,₹ 7.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Aug 2018,Third Party insurance,Petrol,5 Seats,"3,228 Kms",TN02,First Owner,1199 cc,Automatic,2018,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Integrated Antenna', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Ebd', 'Anti Theft Device')",18.1 kmpl,1199 CC,88.7bhp,110Nm,,5,MODERN STEEL METALLIC,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,SOHC,MPFi,,,No,No,3990mm,1680mm,1505mm,2405mm,,,985kg,,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,140 Kmph,15 Seconds,"Tubeless,Radial",4,400-litres,chennai
0,Petrol,Sedan,"41,516",Manual,1,1st Owner,Tata,Tata Indigo,2010,2712,GLX,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Feb 2010,Third Party insurance,Petrol,5 Seats,"41,516 Kms",TN19,First Owner,1193 cc,Manual,2010,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Fog Lights Front', 'Fog Lights Rear', 'Centeral Locking', 'Child Safety Locks', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Seat Lumbar Support')","('Air Conditioner', 'Heater', 'Tachometer', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock')","('Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Integrated Antenna', 'Outside Rear View Mirror Turn Indicators')","('Centeral Locking', 'Child Safety Locks', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Centrally Mounted Fuel Tank')",15.64 kmpl,1193 CC,64.1bhp,100Nm,,5,Gold,MPFi Petrol Engine,1193,64.1bhp@5000rpm,100Nm@2700rpm,4.0,,,MPFI,,,No,No,3988mm,1620mm,1540mm,2450mm,,,1065-1070kg,,5 Speed,FWD,5,Power,5.0metres,Disc,Drum,,,"Tubeless,Radial",4,380-litre,chennai
0,Diesel,Hatchback,"86,147",Manual,2,2nd Owner,Chevrolet,Chevrolet Beat,2012,440,Diesel LS,₹ 1.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Sept 2012,Third Party insurance,Diesel,5 Seats,"86,147 Kms",TN01,Second Owner,936 cc,Manual,2012,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Manually Adjustable Exterior Rear View Mirror', 'Tinted Glass', 'Centeral Locking', 'Day Night Rear View Mirror')","('Power Steering', 'Power Windows Front', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Cup Holders Rear')","('Air Conditioner', 'Heater', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock')","('Manually Adjustable Exterior Rear View Mirror', 'Tinted Glass', 'Rear Spoiler')","('Centeral Locking', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Adjustable Seats', 'Centrally Mounted Fuel Tank')",25.44 kmpl,936 CC,57.6bhp,150Nm,14,5,POLAR WHITE,Smartech Engine,936,57.6bhp@4000rpm,150Nm@1750rpm,3.0,4.0,DOHC,MPFI,,,No,No,3640mm,1595mm,1520mm,2375mm,,,990,,5 Speed,FWD,5,Power,4.85 metres,Disc,Drum, ,,"Tubeless,Radial",5,170-litres ,chennai
